"","GS","ar1","ma1","lat","long","loglike","phi","phylum","kingdom","maxh"
"1","Acartia danae",0.529127930347474,0.999368835183746,-43,148,0.310671601200312,0.522009139760279,"Arthropoda","Metazoa",NA
"2","Acartia danae",0.306287042714595,0.146027052638594,-34,151,0.310671601200312,-0.116071626633487,"Arthropoda","Metazoa",NA
"3","Acartia sp",-0.102389531707968,-0.0665514704547709,-27,154,0.310671601200312,-0.367850751532192,NA,NA,NA
"4","Acartia tranteri",0.573438343921397,0.999999502430369,-43,148,0.310671601200312,-0.780828170542278,NA,NA,NA
"5","Achillea millefolium",0.892514704126932,0.990258221631526,39,-97,22.7595410667896,0.0842645389433218,"Streptophyta","Viridiplantae",0.45
"6","Acleris bergmanniana",-0.929729130122994,-0.999981330124219,56,13,0.310671601200312,0.617662386193344,"Arthropoda","Metazoa",NA
"7","Acleris forskaleana",0.56568467831735,0.999647273474543,56,13,0.310671601200312,0.543216305938577,NA,NA,NA
"8","Acrocalanus gibber",0.515950201731603,0.302036066649694,-34,151,0.310671601200312,0.330265793696959,"Arthropoda","Metazoa",NA
"9","Acronicta aceris",0.302717055838993,0.382849061337777,56,13,0.310671601200312,0.431412597701963,"Arthropoda","Metazoa",NA
"10","Acronicta megacephala",0.434791039915729,0.571354911839852,56,13,0.310671601200312,0.573547118915108,"Arthropoda","Metazoa",NA
"11","Acronicta psi",0.0616539347630296,0.072910640111255,56,13,0.310671601200312,0.225683005678619,"Arthropoda","Metazoa",NA
"12","Actinopterygii ",0.655740001201492,0.692812204363324,-34,151,0.310671601200312,0.645443569952692,"Chordata","Metazoa",NA
"13","Actitis hypoleucos",4.99811303455999e-08,0,35,135,0.310671601200312,-0.559711554610034,"Chordata","Metazoa",NA
"14","Actitis hypoleucos",1.15666809463732e-07,0,26,128,0.310671601200312,0.542970424814074,"Chordata","Metazoa",NA
"15","Adalia bipunctata",0.900040533556715,0.999996083149347,42,-85,0.310671601200312,0.0578899824898159,"Arthropoda","Metazoa",NA
"16","Adalia bipunctata",-0.732839767989425,-0.998981849034879,42,-85,0.310671601200312,0.670313124225109,"Arthropoda","Metazoa",NA
"17","Aegithalos caudatus",0.706500540386896,0.999961132385448,33,133,0.310671601200312,0.910607513341009,"Chordata","Metazoa",NA
"18","Aeropedellus clavatus",0.109384642112798,0.167310594083156,45,-93,0.310671601200312,0.385560433262321,"Arthropoda","Metazoa",NA
"19","Aeropedellus clavatus",0.816152967072229,0.999896173111994,45,-93,0.310671601200312,-0.128034150996516,"Arthropoda","Metazoa",NA
"20","Aeropedellus clavatus",-0.0362106728307163,-0.0351088180407943,45,-93,0.310671601200312,-0.455397158712629,"Arthropoda","Metazoa",NA
"21","Aeropedellus clavatus",-0.260483646405073,-0.281208404691854,45,-93,0.310671601200312,-0.31695251993479,"Arthropoda","Metazoa",NA
"22","Ageneotettix deorum",0.848818771075202,0.999974488158018,39,-97,0.310671601200312,0.794196956410974,"Arthropoda","Metazoa",NA
"23","Ageneotettix deorum",0.169181584540275,0.174333427679434,39,-97,0.310671601200312,1.62274653876849,"Arthropoda","Metazoa",NA
"24","Ageneotettix deorum",0.464027722727006,0.410039742724002,45,-93,0.310671601200312,0.605973289590993,"Arthropoda","Metazoa",NA
"25","Ageneotettix deorum",0.613302975834028,0.572414967156453,45,-93,0.310671601200312,0.792084064419474,"Arthropoda","Metazoa",NA
"26","Ageneotettix deorum",0.60163164770254,0.379529737277171,45,-93,0.310671601200312,0.790229079273253,"Arthropoda","Metazoa",NA
"27","Ageneotettix deorum",0.0620808955089282,0.0754647634782628,45,-93,0.310671601200312,-0.444539938718924,"Arthropoda","Metazoa",NA
"28","Ageneotettix deorum",0.653988198988283,0.999996694511386,45,-93,0.310671601200312,0.982217804727216,"Arthropoda","Metazoa",NA
"29","Aglaodiaptomus clavipes",0.457855590815943,0.268783308335113,43,-89,0.310671601200312,0.897770405932628,NA,NA,NA
"30","Agrochola circellaris",0.775293419732872,0.999999673950591,56,13,0.310671601200312,0.464899185214736,"Arthropoda","Metazoa",NA
"31","Agrotis segetum",0.330465978213172,0.66288779009185,56,13,0.310671601200312,0.542405660718111,"Arthropoda","Metazoa",NA
"32","Ambrosia psilostachya",-0.918552458168469,-0.992673020518768,39,-97,38.3645484855206,0.901166321452588,"Streptophyta","Viridiplantae",0.4566066666
"33","Ambrosia psilostachya",-0.901148579100472,-0.992950057047626,39,-97,15.3129565056281,0.689716667332099,"Streptophyta","Viridiplantae",0.4566066666
"34","Ambrosia psilostachya",0.820378742940522,0.99730402798597,39,-97,8.04408703247183,0.350809798081328,"Streptophyta","Viridiplantae",0.4566066666
"35","Ambrosia psilostachya",0.880398044438029,0.999996663379686,39,-97,26.3865792519461,0.475248190785686,"Streptophyta","Viridiplantae",0.4566066666
"36","Ambrosia psilostachya",0.894606150648902,0.996209143602477,39,-97,13.5445472172621,0.462300841217882,"Streptophyta","Viridiplantae",0.4566066666
"37","Ambrosia psilostachya",-0.848371808866512,-0.299200724018192,39,-97,13.8333432553034,0.448300988463153,"Streptophyta","Viridiplantae",0.4566066666
"38","Ambrosia psilostachya",-0.923723158568483,-0.995152094321248,39,-97,16.0867552097236,0.77071574629674,"Streptophyta","Viridiplantae",0.4566066666
"39","Ambrosia psilostachya",-0.845777206507804,-0.999945695635686,39,-97,9.03627925917316,0.519607158201839,"Streptophyta","Viridiplantae",0.4566066666
"40","Ambrosia psilostachya",-0.915651763629694,-0.993449164785863,39,-97,11.1552817098673,1.12632060499484,"Streptophyta","Viridiplantae",0.4566066666
"41","Ambrosia psilostachya",0.902424857328445,0.997415947836829,39,-97,7.01403759133026,0.640639491860007,"Streptophyta","Viridiplantae",0.4566066666
"42","Ambrosia psilostachya",0.9053686542843,0.997721397328308,39,-97,19.267781020256,0.436151986829475,"Streptophyta","Viridiplantae",0.4566066666
"43","Ambrosia psilostachya",0.906524120346688,0.995158386157708,39,-97,6.46809871700884,0.670198166866382,"Streptophyta","Viridiplantae",0.4566066666
"44","Ambrosia psilostachya",0.906030306678892,0.999835893847722,39,-97,19.0246488327406,0.381082942122079,"Streptophyta","Viridiplantae",0.4566066666
"45","Ambrosia psilostachya",0.894841485255498,0.998628661821908,39,-97,15.347492198746,0.299035660368931,"Streptophyta","Viridiplantae",0.4566066666
"46","Amorpha canescens",-0.884642057974521,-0.99998339020737,39,-97,13.265709808839,0.096986019858103,"Streptophyta","Viridiplantae",1.5
"47","Amorpha canescens",-0.885453087651681,-0.999752259187776,39,-97,11.5944794068379,0.510078566282972,"Streptophyta","Viridiplantae",1.5
"48","Amorpha canescens",-0.0582199885724338,-0.142769007122108,39,-97,-12.6216502449093,1.67560274598772,"Streptophyta","Viridiplantae",1.5
"49","Amorpha canescens",0.923652834852396,0.992675871532799,39,-97,6.07024589008299,1.01124555857178,"Streptophyta","Viridiplantae",1.5
"50","Amorpha canescens",0.933766985988719,0.995514099221515,39,-97,5.00098184931134,1.14926500905102,"Streptophyta","Viridiplantae",1.5
"51","Amorpha canescens",-0.428341455153334,-0.57067543036515,39,-97,-2.56746078869647,-0.16237418753506,"Streptophyta","Viridiplantae",1.5
"52","Amorpha canescens",0.902667633971254,0.99994536825323,39,-97,5.68946716912092,0.695479735111968,"Streptophyta","Viridiplantae",1.5
"53","Amorpha canescens",0.915826819596271,0.997090532402464,39,-97,1.47634743879792,1.03762745536236,"Streptophyta","Viridiplantae",1.5
"54","Amorpha canescens",-0.937837370484351,-0.938117929133119,39,-97,-7.129324292732,2.16399648486579,"Streptophyta","Viridiplantae",1.5
"55","Amorpha canescens",0.864225117450372,0.995977491685873,39,-97,-3.56342498753254,0.640530370083189,"Streptophyta","Viridiplantae",1.5
"56","Amorpha canescens",-0.90644394556747,-0.990611560235792,39,-97,11.6780107398144,0.751433618401543,"Streptophyta","Viridiplantae",1.5
"57","Amorpha canescens",0.92680337679754,0.998834307066059,39,-97,3.38796012820328,0.637938603842798,"Streptophyta","Viridiplantae",1.5
"58","Amorpha canescens",0.950110574921577,0.997284512995618,39,-97,-3.61641076532059,1.11690553351703,"Streptophyta","Viridiplantae",1.5
"59","Amorpha canescens",0.454042149474913,0.576752811349914,39,-97,-9.30391707617702,1.6443843756685,"Streptophyta","Viridiplantae",1.5
"60","Amphimallon solstitiale",0.257256726353385,0.16308792243631,56,13,0.310671601200312,0.243355886446243,"Arthropoda","Metazoa",NA
"61","Amphipod ",0.932075901781958,0.999998361783547,-42,148,0.310671601200312,3.52501088275652,NA,NA,NA
"62","Amphora sp",0.621848707671369,0.999076615341733,-36,158,0.310671601200312,1.78088742151334,"Bacillariophyta",NA,NA
"63","Anas zonorhyncha",0.610770542400829,0.999999390962251,36,140,0.310671601200312,0.478883014758183,"Chordata","Metazoa",NA
"64","Ancylis achatana",0.801498951295166,0.999968454677358,56,13,0.310671601200312,0.335753024213989,"Arthropoda","Metazoa",NA
"65","Andropogon gerardii",0.635474734826814,0.993215901738796,39,-97,0.860773839348411,0.924685631971338,"Streptophyta","Viridiplantae",0.9
"66","Andropogon gerardii",0.891574579091334,0.999007914144587,39,-97,-0.140919382141483,1.17729951502489,"Streptophyta","Viridiplantae",0.9
"67","Andropogon gerardii",0.852294191907255,0.999684479130165,39,-97,-4.24422305774659,0.301506713370157,"Streptophyta","Viridiplantae",0.9
"68","Andropogon gerardii",0.770041351095756,0.997250175699344,39,-97,0.920965948174441,0.841760774165137,"Streptophyta","Viridiplantae",0.9
"69","Andropogon gerardii",0.77644342405305,0.999701917046245,39,-97,-2.09775512886217,0.111436642541109,"Streptophyta","Viridiplantae",0.9
"70","Andropogon gerardii",0.901939749760235,0.998808268229237,39,-97,-4.88227163292186,0.432557166337666,"Streptophyta","Viridiplantae",0.9
"71","Andropogon gerardii",0.786533695890706,0.997515370210975,39,-97,-1.14982058868707,0.222280774941384,"Streptophyta","Viridiplantae",0.9
"72","Andropogon gerardii",0.845992392705336,0.999515502782199,39,-97,-2.77673202034838,0.145079790335037,"Streptophyta","Viridiplantae",0.9
"73","Andropogon gerardii",0.826516580816929,0.9982752564645,39,-97,-0.736948110432152,0.194681243605905,"Streptophyta","Viridiplantae",0.9
"74","Andropogon gerardii",0.498987483350952,0.574233692269533,39,-97,3.39721557228819,0.757752262254488,"Streptophyta","Viridiplantae",0.9
"75","Andropogon gerardii",0.591771398937185,0.996569678294351,39,-97,-4.21143790091216,0.187956935520535,"Streptophyta","Viridiplantae",0.9
"76","Andropogon gerardii",0.756998899842861,0.999757246691314,39,-97,-1.16169523909893,0.216672449663016,"Streptophyta","Viridiplantae",0.9
"77","Andropogon gerardii",0.662992784683328,0.999185304304574,39,-97,-3.53094584652863,1.07425366732308,"Streptophyta","Viridiplantae",0.9
"78","Andropogon gerardii",0.738578566459941,0.99958515188867,39,-97,-0.436682593663036,0.165974242147113,"Streptophyta","Viridiplantae",0.9
"79","Andropogon gerardii",0.757740111577755,0.997898472506519,39,-97,0.497828145514184,0.467599093861538,"Streptophyta","Viridiplantae",0.9
"80","Andropogon gerardii",0.891908879124521,0.999973174201328,39,-97,-2.07896376028422,1.33570169241841,"Streptophyta","Viridiplantae",0.9
"81","Andropogon gerardii",0.804864426586394,0.999893436719283,39,-97,-3.11367007339861,0.279556404431702,"Streptophyta","Viridiplantae",0.9
"82","Andropogon gerardii",0.889793351364724,0.999428172309892,39,-97,-1.87348895201166,0.477446138106497,"Streptophyta","Viridiplantae",0.9
"83","Anguilla australis",0.880258219610327,0.997320508698264,-35,174,0.310671601200312,1.17630920377294,"Chordata","Metazoa",NA
"84","Anguilla australis",0.654448973196305,0.997189819912827,-41,173,0.310671601200312,0.520946391582555,"Chordata","Metazoa",NA
"85","Anguilla australis",0.924132010428793,0.999903248954566,-40,176,0.310671601200312,-0.0672592642415603,"Chordata","Metazoa",NA
"86","Anguilla australis",0.919188668605089,0.996617234607133,-38,176,0.310671601200312,-0.347541270940128,"Chordata","Metazoa",NA
"87","Anguilla dieffenbachii",0.494294633056996,0.553852565581497,-39,175,0.310671601200312,0.391926571535254,"Chordata","Metazoa",NA
"88","Anguilla dieffenbachii",-0.931830676153284,-0.992473099368097,-39,177,0.310671601200312,1.31831748435862,"Chordata","Metazoa",NA
"89","Anguilla dieffenbachii",0.953319088400784,0.997426859920258,-43,171,0.310671601200312,0.187214981532521,"Chordata","Metazoa",NA
"90","Anguilla dieffenbachii",0.458270717566606,0.329569606931574,-41,173,0.310671601200312,0.563298328834231,"Chordata","Metazoa",NA
"91","Anguilla sp",-0.330959359332222,-0.324493400473842,-39,174,0.310671601200312,-0.216459127159035,"Chordata","Metazoa",NA
"92","Anguilla sp",0.894327561398455,0.999244222315188,-36,174,0.310671601200312,0.465458802646977,"Chordata","Metazoa",NA
"93","Anguilla sp",-0.8803801447442,-0.990694542209815,-37,175,0.310671601200312,-0.166831426298767,"Chordata","Metazoa",NA
"94","Anguilla sp",0.875886986809865,0.997628974244732,-37,176,0.310671601200312,0.697461634624664,"Chordata","Metazoa",NA
"95","Antennaria neglecta",0.943690692393958,0.999849747840764,39,-97,-2.4984520558264,1.66061211859354,"Streptophyta","Viridiplantae",0.4
"96","Aphanocapsa delicatissima",0.323834421710413,0.298104451654088,43,-89,0.310671601200312,0.612324023149679,NA,NA,NA
"97","Aphanothece ",0.403783416080849,0.394620326085112,43,-89,13.5228987369947,0.728491940539479,"Cyanobacteria",NA,NA
"98","Aphanothece ",0.489680295052246,0.406448956407159,43,-89,0.310671601200312,1.14508245380111,"Cyanobacteria",NA,NA
"99","Appias albina",-0.334765291390799,-0.237374542798154,21,105,0.310671601200312,-1.41773796914963,"Arthropoda","Metazoa",NA
"100","Appias albina",-0.258725906697753,-0.134161313733848,21,105,0.310671601200312,-0.229342026685713,"Arthropoda","Metazoa",NA
"101","Aproaerema anthyllidella",0.84573649979208,0.999999978215912,56,13,0.310671601200312,-0.102869808612811,"Arthropoda","Metazoa",NA
"102","Archips podana",-0.0343411311759734,-0.0306511071965931,56,13,0.310671601200312,-0.114136044669996,"Arthropoda","Metazoa",NA
"103","Archips xylosteana",-0.606825190517021,-0.86435451544398,56,13,0.310671601200312,-0.277350707337755,"Arthropoda","Metazoa",NA
"104","Ardea cinerea",0.648278075203474,0.999998477454284,36,139,0.310671601200312,0.334785719547547,"Chordata","Metazoa",NA
"105","Argyresthia goedartella",0.079103604945844,0.0696432411098487,56,13,0.310671601200312,0.0896447230608909,"Arthropoda","Metazoa",NA
"106","Argyreus hyperbius",0.567182979641301,0.999999771483959,21,105,0.310671601200312,0.527976609299941,"Arthropoda","Metazoa",NA
"107","Argyreus hyperbius",0.529897201496047,0.999965991629845,21,105,0.310671601200312,1.00032096214014,"Arthropoda","Metazoa",NA
"108","Ariadne ariadne",-0.740947521054645,-0.998640021146377,21,105,0.310671601200312,0.855124497913987,"Arthropoda","Metazoa",NA
"109","Arphia conspersa",0.180922156484245,0.187266210666361,45,-93,0.310671601200312,0.432518485851135,"Arthropoda","Metazoa",NA
"110","Arphia pseudonietana",0.00961135870480204,0.00912293405952997,45,-93,0.310671601200312,-0.0405579591713139,"Arthropoda","Metazoa",NA
"111","Arphia pseudonietana",0.12188459565054,0.0859129228380781,45,-93,0.310671601200312,-0.0255296905945879,"Arthropoda","Metazoa",NA
"112","Artemisia ludoviciana",0.924196620152948,0.998502072680748,39,-97,-0.482859237445567,1.00171514240369,"Streptophyta","Viridiplantae",1.23666666666667
"113","Artemisia ludoviciana",-0.731510023698402,-0.703781362985076,39,-97,9.68277440635525,0.0397455023597304,"Streptophyta","Viridiplantae",1.23666666666667
"114","Artemisia ludoviciana",-0.70766132933551,-0.996506155468598,39,-97,-7.67425900447267,0.232776669703188,"Streptophyta","Viridiplantae",1.23666666666667
"115","Artemisia ludoviciana",-0.532776280210223,-0.580761615853229,39,-97,-2.83813959198587,0.0565647956574675,"Streptophyta","Viridiplantae",1.23666666666667
"116","Artemisia ludoviciana",0.932089173515518,0.999938077380479,39,-97,-13.1322925367688,1.18434797753294,"Streptophyta","Viridiplantae",1.23666666666667
"117","Artemisia ludoviciana",0.880363441259404,0.996745287963939,39,-97,6.03435950212673,0.686495334396193,"Streptophyta","Viridiplantae",1.23666666666667
"118","Asclepias verticillata",-0.403370606027819,-0.160782693987304,39,-97,-4.16080488396094,0.722414424321847,"Streptophyta","Viridiplantae",0.9
"119","Asclepias verticillata",0.954753650021153,0.998357857838364,39,-97,13.073210860584,2.44470275546793,"Streptophyta","Viridiplantae",0.9
"120","Asclepias verticillata",-0.921703631929122,-0.996908485756852,39,-97,8.75957553248143,0.926273829163891,"Streptophyta","Viridiplantae",0.9
"121","Asclepias verticillata",0.927334739549347,0.999489496690168,39,-97,-0.0929328784753771,0.875040784068894,"Streptophyta","Viridiplantae",0.9
"122","Asclepias verticillata",0.93593309072181,0.997859783938457,39,-97,6.46463608735455,1.1221232254248,"Streptophyta","Viridiplantae",0.9
"123","Asclepias verticillata",0.911301432756804,0.999951699030252,39,-97,-1.40248366394778,0.959122647470465,"Streptophyta","Viridiplantae",0.9
"124","Asclepias verticillata",0.91875055669523,0.998420378079125,39,-97,7.18764485514714,0.88041668161772,"Streptophyta","Viridiplantae",0.9
"125","Asclepias verticillata",0.840753352119672,0.997849406265269,39,-97,2.20780371933891,1.66138326884716,"Streptophyta","Viridiplantae",0.9
"126","Asclepias viridis",0.906424760058804,0.991716586756557,39,-97,22.0714988873258,0.918190762895915,"Streptophyta","Viridiplantae",1.12
"127","Asclepias viridis",-0.373744745620568,-0.0992755832565779,39,-97,-9.71359094670341,0.393451834298059,"Streptophyta","Viridiplantae",1.12
"128","Ascomorpha ecaudis",0.742621516376476,0.99999371018074,46,-90,0.310671601200312,-0.104447643188162,"Rotifera","Metazoa",NA
"129","Ascomorpha saltans",0.76359760455433,0.9999995119455,46,-90,0.310671601200312,0.481721227294306,NA,NA,NA
"130","Aspilapteryx tringipennella",-0.304673844846163,-0.417540013616961,56,13,0.310671601200312,-0.849714464868829,"Arthropoda","Metazoa",NA
"131","Athrips mouffetella",-0.792266270795533,-0.998276055156177,56,13,0.310671601200312,-0.156139837916633,"Arthropoda","Metazoa",NA
"132","Aulacoseira ambigua",0.505836368512651,0.99595363906985,43,-89,-0.202152608498338,0.252266721301558,"Bacillariophyta",NA,NA
"133","Aulacoseira granulata",0.474130541280398,0.999996755291194,43,-89,0.310671601200312,2.41577279771507,"Bacillariophyta",NA,NA
"134","Bacillariophyceae ",0.401561359652237,0.378124417079275,-38,145,0.310671601200312,0.867902352602682,"Bacillariophyta",NA,NA
"135","Bacillariophyceae ",0.426812746671401,0.400817360748142,-38,144,0.310671601200312,0.482625456681991,"Bacillariophyta",NA,NA
"136","Baeolophus bicolor",-0.689259495218049,-0.999911106898632,39,-97,0.310671601200312,-0.0797692951356758,"Chordata","Metazoa",NA
"137","Balanus perforatus",-0.254723302573964,-0.0787634081121124,43,10,0.310671601200312,0.868074688626367,"Arthropoda","Metazoa",NA
"138","Baptisia bracteata",-0.604548575373787,-0.670955802636654,39,-97,-4.31280266056587,0.811400213593194,"Streptophyta","Viridiplantae",0.394827586
"139","Baptisia bracteata",-0.876855464605633,-0.997135023633598,39,-97,26.3333209915089,0.993749220112771,"Streptophyta","Viridiplantae",0.394827586
"140","Baptisia bracteata",-0.752467059038728,-0.995005640077817,39,-97,8.77155826088359,1.06637192045093,"Streptophyta","Viridiplantae",0.394827586
"141","Baptisia bracteata",-0.768090463618629,-0.395914826675057,39,-97,-10.5233332121282,1.0715042105794,"Streptophyta","Viridiplantae",0.394827586
"142","Baptisia bracteata",-0.609019495906338,-0.601837313504218,39,-97,6.29195212403135,0.493165185129526,"Streptophyta","Viridiplantae",0.394827586
"143","Baptisia bracteata",0.900219366936882,0.996550840345362,39,-97,24.4474819473845,1.16634556775498,"Streptophyta","Viridiplantae",0.394827586
"144","Batrachedra praeangusta",-0.0887726639667044,-0.0783147686391365,56,13,0.310671601200312,-0.0707519110312653,"Arthropoda","Metazoa",NA
"145","Bivalvia ",0.456654235440011,0.283845926366308,-32,115,0.310671601200312,0.691020745621168,"Mollusca","Metazoa",NA
"146","Blarina brevicauda",-0.792088175874113,-0.999814087931626,40,-79,27.1156123845201,0.0121860871883378,"Chordata","Metazoa",NA
"147","Blarina brevicauda",0.686094902646221,0.999861893652888,40,-79,0.310671601200312,0.898319579947135,"Chordata","Metazoa",NA
"148","Blarina brevicauda",0.432373534062184,0.45673578734014,40,-79,35.4998613650022,0.0898757091350697,"Chordata","Metazoa",NA
"149","Blarina brevicauda",0.476912089344586,0.412101581818156,40,-79,0.310671601200312,-0.0466891340508991,"Chordata","Metazoa",NA
"150","Blarina brevicauda",-0.830512151912832,-0.994871229422051,40,-79,20.9632240851891,-0.356430887403276,"Chordata","Metazoa",NA
"151","Blarina brevicauda",0.62478252776968,0.996757683248711,40,-79,31.7421038114296,0.281358785760494,"Chordata","Metazoa",NA
"152","Blarina brevicauda",0.923741882091336,0.999816108773819,40,-79,0.310671601200312,0.0890362660942309,"Chordata","Metazoa",NA
"153","Blarina brevicauda",0.914945445853237,0.999912808844817,40,-79,0.310671601200312,-0.0715335253558207,"Chordata","Metazoa",NA
"154","Blarina brevicauda",-0.143913843021254,-0.134776426039243,40,-79,0.310671601200312,0.814896835583269,"Chordata","Metazoa",NA
"155","Blastodacna atra",-0.747896243504664,-0.467587385637094,56,13,0.310671601200312,-0.258791489506932,"Arthropoda","Metazoa",NA
"156","Borkhausenia minutella",-0.834854474720693,-0.999997591205907,56,13,0.310671601200312,-0.64308191190104,"Arthropoda","Metazoa",NA
"157","Bosmina longirostris",0.533256598577412,0.508454854286301,47,9,0.310671601200312,1.17035059701112,"Arthropoda","Metazoa",NA
"158","Bosmina sp",0.491063426221823,0.340995227151892,47,9,0.310671601200312,1.15952225426263,"Arthropoda","Metazoa",NA
"159","Bosminidae ",0.273197146782679,0.331233150455175,46,-90,0.310671601200312,0.209090491384551,"Arthropoda","Metazoa",NA
"160","Botryococcus braunii",-0.908671267104855,-0.999731318262406,43,-89,4.8572539162219,0.0612136622304952,"Chlorophyta","Viridiplantae",NA
"161","Bouteloua curtipendula",0.849329779575343,0.999994832105985,39,-97,29.8695141698541,0.116376648322248,"Streptophyta","Viridiplantae",0.1183333335
"162","Bouteloua curtipendula",0.874194695930184,0.999521501487885,39,-97,8.25536145989219,0.398625062628947,"Streptophyta","Viridiplantae",0.1183333335
"163","Bouteloua curtipendula",0.903418526824044,0.997462913685759,39,-97,17.4381654044667,0.734375508416389,"Streptophyta","Viridiplantae",0.1183333335
"164","Bouteloua curtipendula",-0.904337228520231,-0.994914904857972,39,-97,10.6754704151673,0.723866715108289,"Streptophyta","Viridiplantae",0.1183333335
"165","Bouteloua curtipendula",-0.916518373156112,-0.996849114029237,39,-97,30.1140373795516,0.578603226718694,"Streptophyta","Viridiplantae",0.1183333335
"166","Bouteloua curtipendula",0.879429895271319,0.999464781163369,39,-97,32.0785708176893,0.450792986645469,"Streptophyta","Viridiplantae",0.1183333335
"167","Bouteloua curtipendula",-0.85884891130153,-0.989100986462159,39,-97,27.6288650501769,0.330751443764756,"Streptophyta","Viridiplantae",0.1183333335
"168","Bouteloua curtipendula",-0.902354532285717,-0.996654025465573,39,-97,1.04776693877118,1.19972324690572,"Streptophyta","Viridiplantae",0.1183333335
"169","Bouteloua curtipendula",-0.896266030904018,-0.998774665709198,39,-97,0.192328404946217,1.66959500562123,"Streptophyta","Viridiplantae",0.1183333335
"170","Bouteloua curtipendula",-0.344085591434215,-0.396811009472754,39,-97,-6.68215939689721,0.905161982963338,"Streptophyta","Viridiplantae",0.1183333335
"171","Bouteloua curtipendula",0.890223495268962,0.999341333992291,39,-97,14.0069289178912,0.877477466054934,"Streptophyta","Viridiplantae",0.1183333335
"172","Bouteloua curtipendula",0.857297054752557,0.999973482635696,39,-97,23.2447657053061,0.172596205063287,"Streptophyta","Viridiplantae",0.1183333335
"173","Bouteloua curtipendula",-0.96983611886753,-0.991385585927958,39,-97,-3.56684594675335,1.87790047758363,"Streptophyta","Viridiplantae",0.1183333335
"174","Bouteloua curtipendula",-0.824471644589057,-0.999800546865524,39,-97,7.81577465649105,0.356053012375625,"Streptophyta","Viridiplantae",0.1183333335
"175","Bouteloua curtipendula",0.856754147924892,0.997248100749874,39,-97,23.8056885867725,0.482360357674266,"Streptophyta","Viridiplantae",0.1183333335
"176","Bouteloua curtipendula",-0.879694387202587,-0.997077420542798,39,-97,2.98858471100107,0.476764615541635,"Streptophyta","Viridiplantae",0.1183333335
"177","Bouteloua curtipendula",-0.876813996951067,-0.999624184301003,39,-97,2.98413642404547,0.876616922774533,"Streptophyta","Viridiplantae",0.1183333335
"178","Bouteloua curtipendula",-0.890840517568702,-0.997730817688299,39,-97,16.4331381102921,0.348688550450354,"Streptophyta","Viridiplantae",0.1183333335
"179","Bouteloua curtipendula",-0.796502625331847,-0.991156010667628,39,-97,6.36142371127878,0.839764454827793,"Streptophyta","Viridiplantae",0.1183333335
"180","Bouteloua curtipendula",-0.844876273221088,-0.985991735359179,39,-97,5.19335911615733,0.641575942868227,"Streptophyta","Viridiplantae",0.1183333335
"181","Bouteloua curtipendula",0.856974215842511,0.998807172270283,39,-97,1.97794888067338,0.3672990362068,"Streptophyta","Viridiplantae",0.1183333335
"182","Brachiacantha ursina",0.536209817644048,0.99999892390658,42,-85,0.310671601200312,0.536404987812978,"Arthropoda","Metazoa",NA
"183","Brachyistius frenatus",0.064238672002329,0.0550074030849853,34,-120,0.310671601200312,-0.21555495300444,"Chordata","Metazoa",NA
"184","Brachyuran zoea",0.813610179041114,0.999998488854926,-34,151,0.310671601200312,0.997217823024601,NA,NA,NA
"185","Brachyuran zoea",0.786875426798277,0.996676724242926,-27,154,0.310671601200312,1.14460911892215,NA,NA,NA
"186","Branchiopoda",0.741768185053959,0.999997605403891,47,9,0.310671601200312,-0.0151278101227933,"Arthropoda","Metazoa",NA
"187","Brickellia eupatorioides",-0.748675149487632,-0.996114506245316,39,-97,-2.92693724092581,0.40015645509835,"Streptophyta","Viridiplantae",NA
"188","Brickellia eupatorioides",0.860383298222481,0.973125210788538,39,-97,-11.1907435937479,1.18122486117222,"Streptophyta","Viridiplantae",NA
"189","Brickellia eupatorioides",-0.924050252978618,-0.990084893479793,39,-97,10.2834828188985,0.3897433146123,"Streptophyta","Viridiplantae",NA
"190","Brickellia eupatorioides",0.806213631609,0.979811718711255,39,-97,8.00519056478071,0.670708525019561,"Streptophyta","Viridiplantae",NA
"191","Brickellia eupatorioides",0.250670804784747,0.981441703505393,39,-97,8.59470067962579,-0.189809032081024,"Streptophyta","Viridiplantae",NA
"192","Bryozoan ",0.513364402034547,0.177059068890695,-32,115,0.310671601200312,1.02184730902068,NA,NA,NA
"193","Bryozoan ",0.361608672069134,0.37972994262458,-43,148,0.310671601200312,1.07039871283329,NA,NA,NA
"194","Bythotrephes longimanus",0.129736574354956,0.0931990699799153,47,9,0.310671601200312,0.26899256210623,"Arthropoda","Metazoa",NA
"195","Cabera pusaria",-0.392340468215215,-0.484813720901588,56,13,0.310671601200312,-0.855983094026145,"Arthropoda","Metazoa",NA
"196","Calanidae ",0.82040651322396,0.999975879378663,-27,153,0.310671601200312,0.265627060098049,"Arthropoda","Metazoa",NA
"197","Calanidae ",0.557760561657608,0.585149364909,-22,114,0.310671601200312,0.284478799912497,"Arthropoda","Metazoa",NA
"198","Calanoida ",0.341080650796848,0.326583109191408,-34,151,0.310671601200312,0.318437234487929,"Arthropoda","Metazoa",NA
"199","Calanoides carinatus",0.519752136403028,0.995637555946167,-34,151,0.310671601200312,-0.126003724907731,"Arthropoda","Metazoa",NA
"200","Calanus australis",0.46964179831225,0.17495030011215,-43,148,0.310671601200312,0.516224863591544,"Arthropoda","Metazoa",NA
